ax,ay,az,gx,gy,gz
0.021240,-0.981934,0.016846,-11.679389,0.633588,2.129771
0.027588,-1.008057,0.020996,-6.557252,1.221374,1.206107
0.015381,-0.966309,0.010742,-4.030534,0.396947,-0.824427
0.017334,-0.927979,-0.001709,-11.083969,-1.251908,-0.610687
0.025879,-0.946533,0.024170,-20.679390,0.534351,2.717557
0.041748,-1.009277,0.020996,-17.572519,3.435115,0.648855
0.028564,-1.030762,0.006836,-8.167939,3.061069,-3.404580
0.030273,-1.036133,0.008301,2.564885,4.458015,-5.885496
0.011719,-0.986572,-0.023682,3.557252,1.786260,-4.305344
0.004150,-0.957520,-0.028320,-7.022901,-2.534351,1.274809
0.041260,-1.004150,0.010742,-11.015267,-1.938931,3.473282
0.051758,-1.029053,0.022461,-2.854962,3.389313,-0.877863
0.009033,-0.966064,0.004150,-0.969466,2.343511,-1.595420
0.015869,-0.975830,-0.006592,-8.816793,0.213740,1.534351
0.033691,-1.005127,0.016846,-8.061069,1.923664,1.954198
0.034668,-1.001953,0.015625,-1.152672,3.778626,-0.885496
0.003418,-0.951172,-0.012939,-3.977099,2.442748,-1.977099
0.014648,-0.971191,-0.002930,-9.786260,-0.488550,0.725191
0.038330,-0.993408,0.013184,-6.068702,1.320611,0.030534
0.032471,-1.007568,0.008301,0.473282,3.801527,-2.610687
0.008301,-0.973145,-0.007324,-1.083969,1.969466,-2.465649
0.020752,-0.961426,-0.014648,-8.977099,0.045802,-0.167939
0.040283,-1.010742,0.003418,-10.076336,1.396947,0.435115
0.038086,-1.030029,0.018311,-1.137405,3.297710,-2.076336
0.023682,-0.984619,0.000488,0.160305,1.809160,-1.877863
0.021729,-0.973877,-0.008301,-5.335878,1.816794,-0.809160
0.029785,-0.994385,0.016846,-6.809160,2.862595,0.435115
0.032227,-0.999512,-0.002197,-3.427481,2.145038,-1.099237
0.018066,-0.986572,-0.008057,-3.473282,2.167939,-1.618321
0.004639,-0.981934,0.009766,-5.435114,1.343511,-1.122137
0.026855,-0.988770,0.001221,-8.152672,0.587786,0.022901
0.034668,-1.002686,0.002441,-7.343512,0.786260,1.122137
0.042236,-1.001221,0.016846,-1.519084,0.045802,-0.519084
0.032715,-0.973877,0.000488,-3.770992,-0.580153,-0.366412
0.032471,-0.977783,0.002930,-8.267176,1.625954,-0.061069
0.024658,-0.998047,-0.005371,-6.603054,1.610687,-0.687023
0.019043,-0.986572,-0.003662,-4.076336,0.923664,-1.328244
0.011475,-0.968018,-0.016846,-7.206107,-0.328244,0.198473
0.026855,-1.004883,0.004639,-6.793893,-2.160305,0.786260
0.042969,-0.999756,0.016113,-1.946565,-2.259542,-0.312977
